rollout_id,run_id,model_variant,quantization_backend,quantization_method,language_model_loaded_in_8bit,task_index,task_name,task_instruction,trial_index,initial_state_id,rollout_seed,success,timeout,termination_reason,episode_steps,steps_to_success,episode_time_seconds,inference_calls,actions_generated,actions_executed,replan_count,avg_inference_latency_ms,p95_inference_latency_ms,avg_amortized_inference_ms_per_action,avg_environment_step_latency_ms,p95_environment_step_latency_ms,avg_end_to_end_latency_ms,p95_end_to_end_latency_ms,avg_amortized_end_to_end_ms_per_action,control_frequency_hz,peak_vram_allocated_gb,peak_vram_reserved_gb,invalid_action_count,zero_equivalent_arm_action_count,zero_equivalent_full_noop_count,repeated_action_count,repeated_chunk_count,max_consecutive_zero_equivalent_actions,max_consecutive_repeated_chunks,collapse_warning_count,automatic_failure_reason,failure_detail,manual_failure_reason,manual_failure_note,video_path,started_at,finished_at
task_06_trial_024,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,24,24,6066,True,False,success,223,223,12.173488,28,224,223,27,195.69575879722834,199.35854794457555,24.57166478171477,13.713610020253157,17.08367075771093,335.1442434691957,359.9170175381005,42.080891556670316,23.763755068100224,9.263236045837402,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_024.mp4,2026-07-28T21:12:43.225769+00:00,2026-07-28T21:12:55.400111+00:00
task_06_trial_025,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,25,25,6067,True,False,success,219,219,12.009865,28,224,219,27,194.93336682873112,198.45671663060784,24.922987539746444,13.849898687984846,16.65647942572832,333.1368516332337,354.3946740217507,42.592839478221656,23.478124779901435,9.26323652267456,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_025.mp4,2026-07-28T21:12:55.402654+00:00,2026-07-28T21:13:07.413304+00:00
task_06_trial_026,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,26,26,6068,True,False,success,208,208,12.259084,26,208,208,25,216.1293956092917,272.90650084614754,27.01617445116146,15.017244463356642,23.488122131675475,372.141113719688,465.02410946413875,46.517639214961,21.497221631969236,9.263237476348877,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_026.mp4,2026-07-28T21:13:07.415416+00:00,2026-07-28T21:13:19.675319+00:00
task_06_trial_027,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,27,27,6069,False,True,timeout,520,,25.198572,65,520,520,64,200.5829728853244,209.68384332954884,25.07287161066555,14.210620823387917,17.206025589257468,345.0707132713153,358.0655798316002,43.13383915891441,23.183653936200376,9.26323652267456,9.787109375,0,0,0,0,0,0,0,0,timeout,"collapse_diagnostics={""zero_equivalent_arm_action_count"":0,""zero_equivalent_full_noop_count"":0,""repeated_action_count"":0,""repeated_chunk_count"":0,""max_consecutive_zero_equivalent_actions"":0,""max_consecutive_repeated_chunks"":0}",,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_027.mp4,2026-07-28T21:13:19.677526+00:00,2026-07-28T21:13:44.877090+00:00
task_06_trial_028,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,28,28,6070,True,False,success,229,229,12.699413,29,232,229,28,200.39660091800937,205.55884204804897,25.3777354874335,13.442541224532253,17.831460386514664,337.3806829211013,354.18072529137135,42.72506464939711,23.405464876554866,9.26323652267456,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_028.mp4,2026-07-28T21:13:44.879495+00:00,2026-07-28T21:13:57.579583+00:00
task_06_trial_029,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,29,29,6071,True,False,success,306,306,15.664129,39,312,306,38,195.76781200101743,202.36054603010416,24.950799568757123,13.708751776493063,16.913018189370632,333.2476209467038,348.59740529209375,42.47273600301127,23.54451570836174,9.26323652267456,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_029.mp4,2026-07-28T21:13:57.581582+00:00,2026-07-28T21:14:13.246688+00:00
task_06_trial_030,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,30,30,6072,True,False,success,229,229,12.352778,29,232,229,28,196.01553415173086,204.00170981884003,24.82292790567771,13.000998385738598,15.051643922924995,328.10016644412076,340.5398100614548,41.54980273746507,24.067502951062373,9.263237476348877,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_030.mp4,2026-07-28T21:14:13.248729+00:00,2026-07-28T21:14:25.602188+00:00
task_06_trial_031,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,31,31,6073,True,False,success,217,217,12.066579,28,224,217,27,203.1600860479687,237.54977378994226,26.214204651350798,13.31277732406893,18.31814609467983,337.024069391191,409.5691948197782,43.48697669563755,22.99539025209624,9.263236999511719,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_031.mp4,2026-07-28T21:14:25.604020+00:00,2026-07-28T21:14:37.671296+00:00
task_06_trial_032,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,32,32,6074,True,False,success,217,217,12.850704,28,224,217,27,201.97234828291195,232.7077537775039,26.060948165537024,13.569785839950983,16.545243933796883,340.1930680099343,404.7794657759367,43.89587974321732,22.78118141952759,9.263236045837402,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_032.mp4,2026-07-28T21:14:37.673243+00:00,2026-07-28T21:14:50.524780+00:00
task_06_trial_033,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,33,33,6075,True,False,success,311,311,16.134809,39,312,311,38,197.2063862455961,206.47779200226068,24.730061297679253,14.506051939735459,16.886564902961254,342.2910241553417,372.34400510787964,42.923954797615195,23.297014562496905,9.263236045837402,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_033.mp4,2026-07-28T21:14:50.526887+00:00,2026-07-28T21:15:06.662424+00:00
task_06_trial_034,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,34,34,6076,True,False,success,203,203,11.796238,26,208,203,25,196.64219236717776,203.56440544128418,25.185699515007986,13.493681409088849,16.064244136214253,332.2438864897077,358.47816662862897,42.55340418094778,23.499882541658675,9.26323652267456,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_034.mp4,2026-07-28T21:15:06.664174+00:00,2026-07-28T21:15:18.461123+00:00
task_06_trial_035,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,35,35,6077,True,False,success,249,249,13.541605,32,256,249,31,202.9186231084168,208.40169582515955,26.07789533923429,13.798522676928455,17.695233598351475,341.4606169098988,371.10684094950557,43.88248892014764,22.788133139387018,9.263236999511719,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_035.mp4,2026-07-28T21:15:18.463255+00:00,2026-07-28T21:15:32.005819+00:00
task_06_trial_036,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,36,36,6078,False,True,timeout,520,,25.746701,65,520,520,64,202.61262755554455,210.14868132770061,25.32657844444307,15.065122596346415,21.167262457311143,353.95177811957325,371.07568979263306,44.243972264946656,22.601948894002764,9.263236999511719,9.787109375,0,0,0,0,0,0,0,0,timeout,"collapse_diagnostics={""zero_equivalent_arm_action_count"":0,""zero_equivalent_full_noop_count"":0,""repeated_action_count"":0,""repeated_chunk_count"":0,""max_consecutive_zero_equivalent_actions"":0,""max_consecutive_repeated_chunks"":0}",,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_036.mp4,2026-07-28T21:15:32.008008+00:00,2026-07-28T21:15:57.755607+00:00
task_06_trial_037,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,37,37,6079,True,False,success,200,200,11.583494,25,200,200,24,204.41793635487556,208.13317000865936,25.552242044359446,13.318833811208606,16.13560365512967,341.6577409952879,360.1023055613041,42.70721762441099,23.415245844262415,9.263236999511719,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_037.mp4,2026-07-28T21:15:57.758250+00:00,2026-07-28T21:16:09.342481+00:00
task_06_trial_038,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,38,38,6080,False,True,timeout,520,,24.91405,65,520,520,64,195.98461057131107,206.38349428772926,24.498076321413883,14.461118631208173,17.132442258298397,340.83153883425086,357.835565879941,42.60394235428136,23.472006221497196,9.26323652267456,9.787109375,0,0,0,0,0,0,0,0,timeout,"collapse_diagnostics={""zero_equivalent_arm_action_count"":0,""zero_equivalent_full_noop_count"":0,""repeated_action_count"":0,""repeated_chunk_count"":0,""max_consecutive_zero_equivalent_actions"":0,""max_consecutive_repeated_chunks"":0}",,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_038.mp4,2026-07-28T21:16:09.344433+00:00,2026-07-28T21:16:34.259251+00:00
task_06_trial_039,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,39,39,6081,True,False,success,196,196,10.884308,25,200,196,24,196.06467321515083,205.72037138044834,25.008249134585565,13.17894676396129,16.189331654459238,328.69799822568893,353.5769879817962,41.92576507980726,23.851681611449727,9.263236999511719,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_039.mp4,2026-07-28T21:16:34.261346+00:00,2026-07-28T21:16:45.146459+00:00
task_06_trial_040,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,40,40,6082,True,False,success,229,229,12.137057,29,232,229,28,196.34959332901855,205.42654395103455,24.86523234297615,12.822559623934296,14.440609142184258,326.99439796651234,346.14857137203217,41.409770921523396,24.14888992974926,9.26323652267456,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_040.mp4,2026-07-28T21:16:45.149053+00:00,2026-07-28T21:16:57.286879+00:00
task_06_trial_041,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,41,41,6083,True,False,success,216,216,12.604927,27,216,216,26,213.25304310906816,264.3987672403455,26.65663038863352,15.079724059129754,23.03037792444229,366.6426286929184,459.57467146217823,45.8303285866148,21.81961227072808,9.26323652267456,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_041.mp4,2026-07-28T21:16:57.288693+00:00,2026-07-28T21:17:09.894373+00:00
task_06_trial_042,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,42,42,6084,True,False,success,195,195,11.0872,25,200,195,24,196.26086965203285,202.95413210988045,25.161649955388828,13.382676377510412,16.182279214262962,330.4067590087652,354.3973498046398,42.359840898559646,23.607265249053448,9.26323652267456,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_042.mp4,2026-07-28T21:17:09.896408+00:00,2026-07-28T21:17:20.984413+00:00
task_06_trial_043,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,43,43,6085,True,False,success,197,197,11.280438,25,200,197,24,202.60535910725594,209.07166451215744,25.71133998823045,14.357728429781604,17.279651388525963,346.50829143822193,369.11284886300564,43.97313343124644,22.741158565912425,9.26323652267456,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_043.mp4,2026-07-28T21:17:20.986402+00:00,2026-07-28T21:17:32.267755+00:00
task_06_trial_044,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,44,44,6086,True,False,success,237,237,13.085245,30,240,237,29,202.81945603589216,208.2011670805514,25.673348865302806,13.337426461310828,15.377787500619881,339.135885424912,353.64606408402324,42.92859309176101,23.294497396233634,9.26323652267456,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_044.mp4,2026-07-28T21:17:32.270471+00:00,2026-07-28T21:17:45.356479+00:00
task_06_trial_045,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,45,45,6087,False,True,timeout,520,,25.415531,65,520,520,64,201.25939797323483,207.31089003384113,25.157424746654353,14.62161408808942,18.8303238712251,348.9696962615618,375.3046579658985,43.621212032695226,22.92462665297961,9.263236999511719,9.787109375,0,0,0,0,0,0,0,0,timeout,"collapse_diagnostics={""zero_equivalent_arm_action_count"":0,""zero_equivalent_full_noop_count"":0,""repeated_action_count"":0,""repeated_chunk_count"":0,""max_consecutive_zero_equivalent_actions"":0,""max_consecutive_repeated_chunks"":0}",,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_045.mp4,2026-07-28T21:17:45.358760+00:00,2026-07-28T21:18:10.775051+00:00
task_06_trial_046,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,46,46,6088,True,False,success,199,199,11.027117,25,200,199,24,197.99567066133022,206.21291920542717,24.87382797252892,13.163579552991306,16.40169639140367,333.94137017428875,350.6536826491356,41.952433438981,23.83651955385331,9.263236999511719,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_046.mp4,2026-07-28T21:18:10.777324+00:00,2026-07-28T21:18:21.805272+00:00
